cid,text,time,author,channel,votes,photo,heart,video_id
Ugg4FH6nILIpnngCoAEC,LBJJ is gonna be new Kyrie mixed with LBJ,قبل 4 سنوات,Fearless Gamez,UCkaDeh-6z1HsUzE-fLHfqYg,12,,False,5nSqNm1VlnI
UgyAjo3ThK-yocCHd6R4AaABAg,Awesome performaces!,قبل سنة واحدة,music_lover,UCzNoeToBAyHtctxR92Dx7Tg,0,,False,9A1G3NXXWf4
Ugh3lpuz1YTPcngCoAEC,simply amazing.. you are great!! keep going!,قبل 7 سنوات,Anca Mara,UCLxNgG_vdieFJfig9kmRbng,3,,True,3PooslOWfEA
UgyKlFtpollQt9NG4yJ4AaABAg,Sounds awesome man! i'm buying mine in 2 weeks or so..i cant wait!!,قبل 14 سنة,Javi Luna,UCForFUOBDbuY5gmXa2Ex-qg,0,,False,bHywuD_1l48
Ugh2QJntsV5Ax3gCoAEC,me encantan tus videos,قبل 5 سنوات,Ihali Montserrat Herrera Sánchez,UCUQqQEK9xu4NNC3CFsihTKw,0,,False,Gxc1i9STXqA
UgzAL86a-y-UsnQDQ314AaABAg,"Cara muito bom , hoje em dia eles exigem o ingles no mercado de trabalho mas nosso pais nen oferece ajuda nessa parte , o ingles na escola e muito basico",قبل 8 سنوات,Daniel Carlos,UCJUG6dNvHP5_Q3y4TMCpD5w,1,,False,TGkPKRFym8w
UgiIgz9Alkn7JHgCoAEC,very nice I love it,قبل 6 سنوات,Hamad Qadeer,UCsPZkb71U42-7wDMTzFt0Rg,1,,False,6qR1WAObWME
UgxtKne-ULclbrNVNJ54AaABAg,Как я блять сюда попал,قبل سنة واحدة,Hamnety,UChRkHU-YWOj1ElmEwz_Io6A,0,,False,dkik1VzVC9s
UgwOQEMSiGgDXInuFxF4AaABAg,I say this all the time but ur just amazing idol like I’m inspired by how u play lili and it’s amazing! I just can’t say how much love I put into this comment but here is all the love 💖 ❤️❤️❤️❤️❤️❤️💙💚💛🧡❤️💛💚💞💖💖💓💞💖💖💓💞💓💖💜💛💓❤️💓💚💞❤️💚💓❤️💚💗💞💗💚💗🧡 im so happy that I found one of my favorite youtuber !💓💗❤️💚❤️💗,قبل 3 سنوات (تم تعديله),mina Clive,UCvfZSbMVyBZx7Pn-uNU4eiQ,0,,True,gMFxb-EfKQI
UgzusegF3-HY9cepbRR4AaABAg,good b movie stuff nice song.,قبل 9 سنوات,Clive Davies,UCGqSP5NFUy7LnIipSFAG-og,0,,False,K_-pViRaOrQ
UgiPVvvCVR-vY3gCoAEC,,قبل 7 سنوات,vida b. jeva,UCh9nWFq6C22FLBJQEOQ1NbA,0,,False,CJr8tqshR5k
UgiYr9ueOg6Fo3gCoAEC,"Photoepilepsy warning would have been great, otherwise its a beast tage man, awesome shit.",قبل 5 سنوات,Tides,UCpwVzVe4MFufKsWEG42VTtg,0,,False,3XRc20YiSsk
UgivWz2SK_O1DHgCoAEC,video muy curradooo💪💪,قبل 5 سنوات,Elias Valdes,UC0x0ndk_-s_nkyzc1RpXR0w,5,,False,R1auiOqlbkE
UgiR4IsBxSgjPHgCoAEC,Vitinho me chama pra gravar com vc hoje faz tempo que nao gravo com vc pfv ee deixa eu falar na Live ou no vídeo se tiver live,قبل 5 سنوات,Murilo Vitor Braz Martins,UCIy590GYCO0gAU_GbXwhGpA,0,,False,fLUoKSXTGgs
UgxpcZJxA6gSZ01B_TF4AaABAg,You guys are hilarious. Cindy you get an extra 👍🏽 for effort😜,قبل 3 سنوات,Elvia Ramos,UCa0iSy89YmJA8M8uSmlragw,2,,True,AGLZ0XHv-SI
UgwGH5GieiPUsZw_uPR4AaABAg,مسلسل حلو اوي بس مخدش حقه ومضي عليه الزمن بس بردوا بحبه,قبل 3 سنوات,EHKILY ROUAYA,UC3Bh_qto-jKtLjBI2nYTYVw,53,,False,xE__j9h6JgQ
UggECwfR_vjtmngCoAEC,"Uk, france, russia, germany,",قبل 5 سنوات,Clement Ng,UCcEjb-nxm2SIUZaxvCmCAAA,0,,False,g0EhCp3uNM8
UgwYejfoMdASZ_APoVR4AaABAg,"I agree that it is one of the better offerings. I liked the young actors but there was a part where she invites herself in only to act like Robert took advantage of her grief

RE: Tyler, he says he wouldn't have an opening in NYC or LA becaus they're ""boughie"" what that really means is that he knows his work would be torn apart because it's mediocre at best",قبل 3 أسابيع,vidhead85,UCM5hz6xReLERxTDMFShIRAA,0,,False,sczDh1F-aFc
UgwyWgpBKJVEvKLMtpR4AaABAg,"aww man! I am actually speechless! Your technique is just so amazing! Alternate picking, legato, sweeping, tapping... you can do them so effortlessly and so well!! those licks like the one you do at 1:17.. the kinda of ascending lick. they are so awesome! would be great if you could post a lesson on those kinda things! but anyway you are an amazing combination of a technical and melodic player! one of the best!",قبل 10 سنوات,258lemons,UCxbZUJrYSGgBuz1E0v6jRpA,2,,False,s2Z4IlFQ2SQ
Ugxa2G4vubdIoAGU2t54AaABAg,Nosa logo eu que poto do lado da cortina e uso os pisca pisca bem antigo e duas estensao velhas vou arumar,قبل 7 أشهر,GABRIEL máquinas maré,UC79DUMwuZO-Z0dLfJalAPpg,0,,False,kyYovEb0nmE
Ugh3OyvJziq6VHgCoAEC,I love you and your team are a good team,قبل 6 سنوات,angle cat,UCh1losVxtUgmJgCfPz67w4g,0,,False,a-8gWHZbxJo
Ugh0zlM0xiIUGXgCoAEC,GREAT JOB MAN..KEEP IT UP!,قبل 5 سنوات,Tar Baby,UChTM3yFEWxwvZJIZWuINnbA,0,,False,ve_eXYUFSYg
UgjYCIetgXjV_XgCoAEC.8SGbmqWtGB08SGbouxc8wL,Why though..,قبل 4 سنوات,VonKraftMC,UCfo6Lw0qxjLp-YIFbAKVA5A,0,,False,hA0UrgeHDbY
Ugyi0knH79ddYW7TzUF4AaABAg,"Nice work, mny use repair dron for helling ? )",قبل 4 سنوات,Gaduka,UClFT7DsGOUfIJaY8eI2cKiA,1,,False,qRGAH2_TC-0
UgyJ670ck6cuzb2x67p4AaABAg,Super comme d'hab,قبل 3 سنوات,Helen Gd,UCOnsCFXXW0ocnDqvv1Amgug,2,,True,df5yFPaeCsQ
UgwYxhTpdjWsbc8Vs494AaABAg,love!,قبل 8 سنوات,Miriam Sández,UCydWDApwow2VC_SWhPtT8rA,0,,False,yTyPbWvbn8g
Ugy_2Fv6fQZfXBB8TmN4AaABAg,"can i play.
",قبل 11 سنة,bugsme10,UCh22IxXo-K9wLONr4Gz0HXw,0,,False,70X484z7ZNI
UgwGUv5X6wWuCDy7Gw14AaABAg,quedo muy bien saludos ,قبل 9 سنوات,Wallace's World,UCYZa82QnNLdG-ltI1vY-xbQ,0,,False,nLyzzWt0gyc
UgjprlLqGz6lJHgCoAEC,I bought this series off the newstands when I was a kid back in the 80's. One of my favorites even 30+ years iater.,قبل 6 سنوات,Rascal77s,UCRSktH5VL-8mq0AE8KNproQ,4,,False,RaQKUiO1K9o
UgzctM63dO9eINwlj6V4AaABAg,O ozel toplulukta nasa falan vardir çunku Hadise harika,قبل 3 سنوات,Nurdjan Veli,UCQ10y0vloLa-DNS6jK7N24w,1,,False,H_MUZBseFnA
Ugy6C_Xsrwudzpe2pG14AaABAg,Heftig,قبل 4 سنوات,Ole _,UCmikyOP8mf0pN8lR_omHFfw,0,,True,y26iOTHavlY
Ughop5GlDBO5X3gCoAEC,"Per chi volesse la maglia ""mieru, pezzetti e cazzotti"", ecco il link: https://www.teezily.com/mieru-pezzetti-cazzotti",قبل 5 سنوات,Davide Bellaria,UCMdmmK6eVhI66KBs9Nhqbnw,0,,False,XrH_XMly_H4
UgzLaqoREfsXvE9le-p4AaABAg,Lagunya Masya Allah 😢😢😢😢 bapeerr,قبل 3 سنوات,Andini Mupie,UC9dHxQ-7sfAqHY7blo5rhzg,1,,False,6MFgsmPSn1s
Ugi1vkBTnWNfEHgCoAEC,"Всем кто читает этот комент, здоровья и долгих лет жизни",قبل 5 سنوات,AMBASSADOR,UCjJHPUanGhC95xZSCUS4DOw,1 ألف,,False,Kcj6Y66p3VU
UghXs70dUg_AangCoAEC,💓,قبل 4 سنوات,Kendrah Sutherland,UCWkYnmAu0Fl_cXzZadIBV_A,2,,False,3RZ3KDP_2m0
Ugw_7gXXvgsRSXHn08h4AaABAg,"W Giacinto Auriti. Non me ne frega se è di destra o sinistra. Queste sono parole sante.
ABBASSO IL SIGNORAGGIO!! SVEGLIATEVI!!",قبل 10 سنوات,Fabrizio G.,UCdjY7Hz4ZzwONFjvLp1epHA,1,,False,AJ8mJPP2K_k
UgwlHlddzK0PTwWj3CB4AaABAg,";D I'll do it m8,<3",قبل 8 سنوات,flpsyx,UClEeCb9bacBHp_r1L8I-mvA,0,,False,R93yDA_7GKk
UgjR05bkfeDgKXgCoAEC,Ray gun looks Sick!,قبل 5 سنوات,P-Rob,UCMo-RNaNXR5CLbrDCFpZxWg,0,,False,Y2aPAaABhdo
Ugw3WRLrsewZ-CVwu654AaABAg,cómo se llama la canción? está bravaza!,قبل 8 سنوات,Juan Carlos Mendoza Rosales,UCJJJVOBkhmhEfB3QLSPsF9g,0,,False,VQOZvgN6hvk
UgjnXHNpYtognHgCoAEC,bro.... haven't seen anything like this before .... u guys just refreshed all my memories and that CP just awesome.,قبل 4 سنوات,Seema Pathak,UCq8q3eSgZSOMQDpYDLxJ7LQ,0,,True,ufWe0dwCaJY
UgyJZrACITf55rM28Wx4AaABAg,vet nummer;),قبل 12 سنة,magrelo capoeirista,UCgrc4NP2kuaeijUhH67d_Bg,0,,False,x7jM5XBpcGU
Ughsa3eZBNZtX3gCoAEC,"""Who needs a golden sword? You just have to use a lucky sword!""

But Will... lucky swords are golden swords.... facepalm",قبل 4 سنوات,Kevin Bongiorno,UC-6A4hVsF8PXdVe4U1oFBbQ,54,,False,_p4SdAJjLAM
UgzRDbjl0yXvMup0pKN4AaABAg,Very interesting,قبل 4 سنوات,Joe Stokesbary,UCe9tt_7U3TnnqS8dgSS1ZzQ,0,,False,5pjqqSxv1So
UgwpJDJtBjhfMdqQLyh4AaABAg,"I've been renting for the past 25 years. No more! I'm receiving a beautiful, peaceful home of my own. I pray this for myself and the other viewers in the name of Jesus. I believe we have received our debt-free homes.",قبل سنتين,Leila,UCWfnhwjyReJjFGrABtn9Gig,31,,True,E8MdEZlOIoM
Ugij8oC40X6VDngCoAEC,"Le pronunce di sadyt sono un toccasana 😍
Per il resto buon video, ma devo dire solo una cosa: MW2... PERCHÈ? 😭",قبل 5 سنوات,Alter Eug,UChi6fU0Xln6N8NiIW3E3k8A,4,,False,Yg6eZYNVWjM
UgzZ7b5LHBk3eF_z8Yd4AaABAg,這叫用盡力氣？,قبل سنتين,jimmy Chen,UChSULsZtMrWiBpiFYvSjANQ,0,,False,p-akKzcsnKw
UgwbJRgmyLz4qTpzO894AaABAg,Молодец Американец спасибо тебе дай Аллах тебе здоровья всего самого хорошего,قبل سنة واحدة,лимон,UCbGxiySLi_Mshqr3TZUZcdQ,2,,False,Mwq26-gEANM
Ugx1U52LdFhma7LDmJZ4AaABAg,"お世話になっております。
ご紹介ありがとうございます！
セルシオにも是非😊",قبل 3 سنوات,CELSIOR OWNERS,UCEhsqLJP1Ov-TUZwrXufm5A,25,,True,4Cmbh-v5WWc
UgxM8O67ycDrluVG8dZ4AaABAg,"Uuff hace 11 años escuché esta canción por primera vez,tenía 18 años,la flor de la vida,ahora ya voy pa los 30 el tiempo vuela",قبل 3 أسابيع,Toby Jácome,UCuqH2dw_LUaBY39Jbqgx55A,1,,False,7vU1w3Pe6cQ
UgwGKSMjQDEsMcOzOpN4AaABAg,This video and Channel is buried soooooo deep in The YouTube search AKA Archives!!,قبل 4 أشهر,Texas Made,UCT5JzcxZKJJffbKO2Ldj4rg,0,,False,my19tu8fN1U
Ugx83gtxECD5qJQXNHB4AaABAg,"Hey Brandon. you are doing a great job.
very informative video for beginners like me..
Plz can we have a video on adobe forms..
and please dont take me wrong at 2.20 you are making airline, destination from and max rows as parameters of method, instead if you make them as node(context) you dont need to capture the input in a workarea through a query the function module captures it automatically.
cheers bruv :)",قبل 9 سنوات,rahil,UC7zkhWzVNbsDXpgDCaSoHqQ,0,,False,8u1-FzmbGRk
UgzBTOnGwIGKHC7_ydh4AaABAg,Parole sante!,قبل سنتين,Rosaria Tusa,UClmLfNZIwStaKkwzFiUHQpQ,0,,False,89wQ9D_AwbY
UgjOOaLp9J5SyXgCoAEC.8S7MTfRSX478S7sv9wf_00,"グラデーションの為、塗り分けてません。
確か3%以下です＼(^o^)／",قبل 4 سنوات,hair atelier EGON(エゴン)福知山美容室,UC0DZ1RyjHubsF8RF40796rQ,1,,False,dtJ2yI8NcHo
UgwffwDRy5NsrkNVVoh4AaABAg.8krDC-wNRsG8krGFxz7Jgt,شكرا على الرد,قبل 3 سنوات,MASOB,UCxeqeKAw1BS2i7Uu0qhC_Mg,0,,False,OQo6HLx1lZY
UgxiZYCHz75hVSI9_IN4AaABAg,"Sergei, almost all states have automated permit systems you can go create your own account and do a sample permit and find out what the cost will be(just don't order it). FYI as long as you weren't over 70,000 on the quad you could have issued that permit yourself in Texas in about 10 minutes... Many other states have the same type of system.",قبل 3 سنوات,Bubba's Workshop,UCYzFvdgDHgIpspoyuZF-ATA,0,,False,dI8uwB0matI
Ugz7v8K2QxYmkyGalaJ4AaABAg,Этот акб сделан в германии?,قبل سنة واحدة,Авто Канал,UC9Uk3-Z0SUn3Do4GazqR6wg,0,,False,FuhHM9WvqAg
UgwTPCetkkSaJyYa3R94AaABAg,성인방송하면 ㅅㅏ고r티ŀ비 ㅅㅏ고r티ŀ비 하면 섹시방송 이거 국룰인데 .. 아직모르는사람이있다니 불쌍하다 ㅠ,قبل سنة واحدة,Karl Angelo Lagaña Forro,UCJ9IiljS1afIqUxiHHCYFmA,0,,False,IvpsepLml6Y
UgwPY01ZBBmbgbzHJqN4AaABAg,ランダンのたびに自分の下手さを思い知る(^o^;),قبل 3 سنوات,MP -37,UCl-k10uEAZez9_zNd9Yswyw,1,,True,dlZ15FeSLLQ
UgypEnGsqRo9uCeW8eF4AaABAg,"I think they must of been there a while, as they both looked like they'd seen better days.Cheers.",قبل 13 سنة,ay76,UCvgevLniHvknhstMDHskr9g,0,,False,pWV-OuvSL2Q
Ugx43Cf8m6-82dHmAfV4AaABAg,"Damn, Pez actually has this shit figured out. Impressive",قبل 4 سنوات,Yeezy Plz,UCkm-QRkjtMv4g-qT2V3dNKg,11,,False,bYGPm0004QY
UghJBC0cvtn0UHgCoAEC,"I love the battle but the boss is actually spelt ""Moga-chan"" (Don't have to believe me). But apart from that, it was amazing!",قبل 4 سنوات,Derekblue1,UCVts3OkSQGJXTrf7-sy-SJQ,4,,False,sbT7RhsqM2U
UgjYYYirJ7vTWngCoAEC,Je maakt leuke filmpjes!,قبل 4 سنوات,Patrick & Roshnie,UCDmOvudyciIUvC5u-qWQTJw,0,,False,sQElQQNCGUQ
UgitSQ8C99kzWHgCoAEC.8UR0i4KBzNa8URcFpSN_eK,"高嶺カンナ しろくろWorks 
こちらこそ楽しかったです！！
ありがとうございました(^-^)",قبل 4 سنوات,びーーーんちゃんねる,UCUUhNBhQfFGLtq0o6rB_PVQ,0,,False,JMo1cjTrCeY
Ugz4xPrnjiPvptCBX_N4AaABAg,u should of asked for a thumbnail,قبل 4 سنوات,Ab Lanez,UCWjGwvGACK3nH0cus7BjJhw,0,,True,MfTivQ78kbo
UgjLIMmkmkjlk3gCoAEC,that missing part was so adorable ..!!! xoxo,قبل 5 سنوات,NEHA VREHAAN,UCRH8iZmF-OP1rbQCmdfNpbw,0,,False,4HMS9UxWDTc
Ugxt9PYZpGDfdyE4Iwd4AaABAg,Als ich den von meinem Premacy wechselte nach dem Kauf - denke das war noch der werkseitige so schwarz war der! Allerdings muss dazu das Handschuhfach ausgebaut werden und er ist auch zweiteilig. Aber selbst im Zubehör nicht unter 40€ zu bekommen.,قبل 3 سنوات,Steffele 66,UC_5aNGY07eH63xAZF9GYJ3Q,0,,True,GCU9hBO1wbM
Ugwdv_bJzUyN3iJKgpJ4AaABAg,Esto es alucinante!!!,قبل سنتين,Laura Ibáñez,UCaa7r_RWnfeiUpaHnIQnSvA,3,,True,W7vbF_6zcnY
UgzUSxgaA1NHy-FDmOB4AaABAg,what actually happen?????,قبل سنة واحدة,HONG SJ,UC9R8-VhpqdbQCWS_M8SYxog,2,,False,m0GhmmA1eFU
Ugy_K0eYeItY_hV7wj14AaABAg,tasty..,قبل 4 سنوات,ek Biharin ki Aastha,UCs2ed9fEbglP629hWSnqrEA,0,,False,i1LQzIVrNgU
Ugx9gjTkQ4IgZpqQkKZ4AaABAg,"That's a Alpha dragon skull. TT found one on his vid. He also had a alpha dragon skull at his bace, and he also had weird hooded people at his bace",قبل 4 سنوات,Christian Carpenter,UCE0B0sJnwATaFuYqMHnostQ,0,,False,KENY7iEgJCU
UgxdEHKf-luwlkr-sDJ4AaABAg,"DNO USPORIO PJESMU DODAO NEKE SITNICE I JOŠ DODATNO UPROPASTIO PJESMU MSM ""DNO""",قبل 3 سنوات,Harum Mujanovic,UCf4FNgQAkhZtZs4-Nro9GPg,0,,False,_uXIgIrT1jQ
Ugw2yPpueroJvc6JbGN4AaABAg,"Hey, thanks for taking the time to put this together.  It's going to be helpful for anyone considering the NTG-3.",قبل 12 سنة,Love Creature,UCHHTkL-uEoHt0mZgZgHBq3g,0,,False,ah63AFWW_Mc
UgxCnVNwYIa2ZaBi9HJ4AaABAg,Можливо можете підказати контакти майстра? Хотів би теж собі замовити вулики. Дякую,قبل 4 سنوات,cooKING,UC217lMEE5p8AqzI7WMb2mQw,1,,False,NDf5oDyaGJg
UggCy1KyGfn1MngCoAEC.7-H0Z7-A3Rt7-H7BY2afoo,Ta Ai ... https://www.facebook.com/djjhonatan.ferreira,قبل 7 سنوات,Dj Jhonatan,UC2ZJQXR_dubfxlFQAF2msTg,0,,False,Q00wdYoefT8
UgjjqP9dve1AmXgCoAEC.7-H0Z7-Ttj_7GN0UO7k0re, @lorem ipsum  Yugoslavia*,قبل 6 سنوات,Spicy Noodle Adventures,UCLa5fST9GKJfDr1fGVq2Ksg,0,,False,d6496oMml1Y
UghPdYtNwB0Nu3gCoAEC,"press 1 repetitively, also if you watch it skips a bit too when hes talking but spamming 1 is funny",قبل 5 سنوات,Liam T,UCVrwxcduyHijHWsRO99Kevg,0,,False,i3eAFkhPS6s
Ugg8Cr3oKrf0B3gCoAEC.88OMrFOm4wW88ONY-dVqLp,"Классно,Спасибо 
Жаль что я не была в садике",قبل 6 سنوات,Miss Balym,UC08qNRh8WLjaNTmClqacz3Q,0,,False,6nlIvkCBSFo
Ugy83Dcll935O3WuAzl4AaABAg,yeww sick vid dude!!! love that kings rd bend.. check out my vid,قبل 9 سنوات,Boaz Smith,UCV6y2YlNPB-p1tk44vL3_ng,0,,False,OlSphlQuI34
UgyMKLeOyDXjOGKNGnp4AaABAg,هههههههه عنجد شي حلو,قبل سنتين,عبدالحميد حبش,UCTkIZt7GI19L1B20EQzUm_w,2,,False,ttsXA1sUvZY
UgiMLWSwpjMnaXgCoAEC,Najlepszy lider pod słońcem <3,قبل 5 سنوات,Albert Karwowski,UClUDhB_hvgteSjKZC21z7Lg,1,,False,oYf9hCAJBaA
UgzuPN4CYkUquYQjQ614AaABAg,Lol,قبل 4 سنوات,Lizzy gamer Lizz,UCXLjpa1XuTPg8ZlPikRBZyw,0,,True,cn2Vc-bFXyk
UgzNMDrDyXTP-a7HGQN4AaABAg,Buena anubis wn te banco hasta el final!,قبل 3 سنوات,Luciano C,UCi0ksOpVjRr2U26BepnNBuA,4,,False,awqMOJzznEU
Ugw6TApt9LlUh1wk7ER4AaABAg,0:14 hey cedric bırak o silahı DEVIL doldurur:-),قبل سنة واحدة,Yasin Daylan,UCTIZ0Q9FuM5ZnfWEtJUZspA,70,,False,l8JJLhyvPPE
UgxWh9ckwDs8ivTZoH94AaABAg,"lol
",قبل 9 سنوات,guillaume ramade,UCWLDngiK_4GKarPVcmzWtbw,0,,False,BrTCB6Ykl68
UgixQxOv2gVzeHgCoAEC,Biwi ka bhai khusra hai,قبل 6 سنوات,Noreen Younas,UCTYDnoN7rKor6XhNIwBSwog,2,,False,YaToYdzcnHU
UgjzcvtJdrpxNHgCoAEC,"The Sun , The Moon , And The Truth :)",قبل 7 سنوات,Stiles Stilinski,UCk9g8_LwfJcJdg9r0JFGpOQ,30,,False,1TqKk7v4nMg
Ugys0as_R7xxJjhDcsd4AaABAg,"Alles gute 
Gottes Segen",قبل سنة واحدة,DENISE CARRARA CARRARA,UChrWUkBzTfHsyTnhEEnsmpw,0,,False,yIMevJK8IkA
UgzQDIrCBchl5OIaflx4AaABAg,Poor baby !!! It s a shame !!!,قبل 9 أيام,JANNY MARTINEZ,UC-LL829yR7VLKFyIabfLTnA,0,,False,pb_cGbduOYg
Ugyet0ZlYG733DMn5qR4AaABAg,"Sir plz upload open mapping theorem in complex analysis ""Prove that if f is a non constant analytic function on a region G then for any open set U in G,
f(U) is open. """,قبل سنتين,Befhikardiii,UC1h_435vVXZ9RIHoIGcO4xw,1,,False,6FTJwfAgIOs
Ugzf2o9FWow5W6GcAdp4AaABAg,nice song,قبل 4 سنوات,Varun Raj,UC8T7l7uV4FzktCd5okghZjQ,1,,False,9MkLV8XHIwk
UgxY0809udct4LAlUFN4AaABAg,Muy buen vídeo Dari eres la mejor toma un increíble 💗,قبل 3 سنوات,Bryam Cordova,UC-2UYpb45Z8ITxmFGLbix_A,0,,True,UxliPNGxaig
UghTEn72f34QQngCoAEC,"At 6:05 I jumped. Dark writing on the walls. If I ever see that my apartment was trashed while I was sleeping I'm gonna have enough sense to run out of the apartment. If I hear strange noises ""Forget that! See Ya!""",قبل 5 سنوات,LatricYah,UCAoO_SK5ybgkwDLfmlUoyMg,0,,False,EYTar87oNmY
UgzrdQjHfq0QDqBkzwF4AaABAg,"My bad on the statement ""Keep in mind that if you want this to be used in a battle"". I miss read, but my advise still stands. Have fun, keep up the work.",قبل 12 سنة,DJ RX-78,UCrUslJtO6H9jL6yiS8S_6ug,1,,False,36Io-JFhmMA
UgwGtRPYEquG1kAPXJF4AaABAg,Raw was awesome tonight,قبل 4 سنوات,squared circle shawn,UCmMI2Q042wJUD4S3Tu1L__w,0,,False,POnh9ibiOBE
Ugw8ymRyQr3Rk3jKeIN4AaABAg,thank you sir na try panitu ungaluku solran,قبل 3 سنوات,Nandhini Deivakumar,UCcFp8ZNEO_YS3Qjxx58B_Pw,2,,True,MSrZA5VBvUQ
Ugz4WlpOF6kbKB9g5IF4AaABAg,Como cuando emborrachas a un dragon y lo invitas a tu casa,قبل 4 سنوات,emmanuel valdez,UCd8UVMp11-zyVUnqzPdRS3A,2,,True,-NWa4pUvAvk
UgjknjjSi8Gol3gCoAEC,ik zag de vis,قبل 4 سنوات,Wess,UCnUI3uuraHWqrtGplZPtpBg,0,,False,HUcR_IVzgqE
UghBASitEiwjB3gCoAEC,gg,قبل 5 سنوات,CJ - Rust,UCe6LPMfSFveE002x79-aY5g,0,,False,WBCg2RTeGeg
UgxzL5vnvayggxQ8Nsx4AaABAg,@BrawnyRonnie How many weighted pullups can you do (with a 20 lb. weight vest)?  How many pull ups can you do if they are NOT weighted?,قبل 10 سنوات,ElRancholo2,UCVT4phdks3xfR-XcHI98iew,0,,False,BjnKraE2vag
UggF5YjdbvJ4GHgCoAEC,cool🐱🐱,قبل 5 سنوات,Raider Fan,UChzjGw7HpvqeKqHMVMLCAPg,0,,False,tBeOjNfxeMw
UgzeT7uWYOsL1ZNgJkt4AaABAg,You should do a clip at the end of a pic of all 3 pregnancies for comparison!!!! Love your calm attitude!!!,قبل 4 سنوات,Ena B-l,UClNMb84175H_e66e9aBXlzQ,6,,False,zHqNNjSChSk
UgxSk2WYWxEOQ1jRlzd4AaABAg,All 3 manufacturers need to allow this package to be ordered on their top of the line models. I have a Ram limited so I was forced to get Chrome everything and paint it to step up from the laramie. I want a Platinum with this package..No go of course. Chrome should be an option!!!,قبل 3 سنوات,chad six,UCVAsL8suGu9zXjIPkgQDpig,1,,False,ZC8M1PJKIF0
Ugy-1naVZuHKj6ks_7x4AaABAg,Слабовато. У нас есть ракеты в 3700 Мт.,قبل سنتين,Имя Родовое прозвище,UChZrzZR-z2sDdRylki7dm7g,0,,False,hxyfhmKo67o
UgyA5jeP5R1V1uGSRst4AaABAg,Parabéns explicar super bem,قبل 6 أشهر,Ângela Mattos,UCO1cyZkH7dB212urzs6M1Ow,1,,True,ld4Ug0XCzFk
UggfLsJgt5daiHgCoAEC,"Hallo Steffel, als estes super Video! Was für Rollen und Ruten Fischt ihr da?",قبل 7 سنوات,kingfisch77,UCx3azpbTHBth4rLBMpdxkMQ,1,,False,t_Wc5yUsJSI
UgziUpjsN6SmWD_IW5Z4AaABAg,"Denison, você notou diferença entre o Egeo formulação antiga com esse novo que comprou? (Além da redução de ml kkk). Ele projeta tanto quanto o antigo, tem a mesma duração? Tenho visto muita gente falando que ele mudou muito 😖😖",قبل 3 سنوات,Jady Pimentel,UCXZO65NOU0ZQC9EqTaMQALg,1,,False,OedCCoSiXFs
UgywUgooOhyQI3b7uN94AaABAg,mostro'o'o'o'o'oso!,قبل 10 سنوات,Herlan Flores,UC8xTUP9RkTIdpUKs7qIUwGw,0,,False,nOa0BdxAEaw
Ugxs5huVaK5LnqGcunF4AaABAg,As duas coisas que eu mais amo na vida: OUAT e Winx!! 💓😍,قبل 3 سنوات,Magic Winx,UCAwpukMlDR_h_75rMoO8x7w,2,,True,0pCbl65sVq4
Ugj0WpnL2Ax4kXgCoAEC.8EEJQMR96mM8GGYwT8yt9i,"naya das eine ist lp und beim anderen gibt es halt einfach nur ne einfachere zielgruppe xP glaub ich zumindest, weil die unterhaltsamkein bei solchen ytbern echt nicht da ist eigentlich xP langweilige menschen locken langweilige menschen und besondere menschen locken besondere menschen an <3 wir sind halt nicht viele xP",قبل 5 سنوات,󠀡󠀡,UCGzLXo19FX2A-vCIx9eo9Tg,0,,False,v24qinlXVTk
UgjNU5VV_zndqXgCoAEC,"Great vid man! I've been enjoying all your content recently, keep up the amazing work! How about some f2p gilded risk fights? lots of people do them so you will be able to find fights. You could also try edge pking with different barrows sets",قبل 5 سنوات,Zach113,UC01W_NX9_dE7UJWWj8VBkGw,0,,False,6uPzvwwM4dc
Ugi5GD-BP3mXhHgCoAEC,え！そうなんだ！,قبل 5 سنوات,NooN МαЯi,UC162qGuf585PVG1LFGQ_lEA,0,,False,CnQCIQJ548Y
Ugw8dTjKobdYCAksVs14AaABAg,Daishi is like  the heaviest mech I the game. I havent got one yet. At least I'm out of that bushwhacker and into a Thor :P. Daishi moves like a slug tho.,قبل 9 سنوات,4LunaEclipse,UCCCDNbX78m23_TqGa_3JeYA,0,,False,OAN6vnae35E
UghKBcEkaMdCDXgCoAEC,"Awesome we need more gobot love in the community. I have the super gobots Cy-Kill, Space-c (?), and Leader-1, as well as a few carded MOSC examples of green cykill and blue Leader 1 i hace a flip top on card and a whole ""slew"" of loose ones Screwhead NOT included :/ I JUST found my Stacks who is in excellent shape and my Super Go Bots Cy-Kill misb too ;)
I take it your like me and already preordered the new Machine Robo gokin figures from action toys coming out this quarter?",قبل 5 سنوات,Cdog Cdog,UCZ_r8Cq90OE8s8nJ5XuWUUw,0,,False,yhPMr09ScGE
Ugia1QsQMf8YJXgCoAEC,"Button sticks his nose in at Ben: ""FOR SOME REASON HE THINKS ITS FINE TO JUST STICK IT IN THERE, AND TAKE ME OUT""
Ben sticks his nose in at Bottas, Bottas swerves to avoid him: ""having a look at Bottas here... who JUST leaves us enough space""
come on, Ben, you have the same rights as the AI",قبل 5 سنوات,Leonardo DC,UCyOhk8lPgp7E9D9HHpRSP-A,7,,False,clT2VYbg_gI
